ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText
807.0,Audi,RS5,RS5 Coupé 4.2FSI quattro,RS5 Coupé 4.2FSI quattro,AUDI RS5 Coupé 4.2FSI quattro,Black,Coupé,4163,Zuzwil,252 g/km,Occasion,G,10.8 l/100km,2,Allrad,1,2011,Benzin,450,schwarz,31750,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
808.0,Ferrari,458,458 Italia 4.5 V8,458 Italia 4.5 V8,FERRARI 458 Italia 4.5 V8,Black,Coupé,4497,Zuzwil,275 g/km,Occasion,G,11.8 l/100km,2,Hinterradantrieb,10,2010,Benzin,566,rot,680,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
809.0,ROLLS-ROYCE,Silver Spur,Silver Spur,null,ROLLS-ROYCE Silver Spur,Black,Limousine,6747,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,9,1988,null,215,beige,73800,"\"Ab MFK\"",5,Automatik-Getriebe
81.0,Nsu,"",TTS,TTS,NSU TTS,Blue,Limousine,0,Zuzwil,null,Occasion,null,null,0,null,7,1971,null,70,schwarz,75000,"\"Ab MFK\"",4,Schaltgetriebe
810.0,Jaguar,XK,XKR 5.0 V8 SC,XKR 5.0 V8 SC,JAGUAR XKR 5.0 V8 SC,Black,Cabriolet,5000,Zuzwil,292 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,3,2009,Benzin,510,schwarz,49500,"\"Ab MFK\"",4,Automat sequentiell
811.0,BMW,535,535d xDrive,535d xDrive,BMW 535d xDrive,Black,Limousine,2993,Zuzwil,149 g/km,Occasion,D,5.7 l/100km,4,Allrad,4,2012,Diesel,313,grau,82000,"\"Ab MFK\"",5,Automat sequentiell
812.0,Porsche,911,911 GT2,911 GT2,PORSCHE 911 GT2,Black,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Hinterradantrieb,5,2002,Benzin,462,schwarz,38200,"\"Ab MFK\", \"Tuning\"",4,Schaltgetriebe manuell
813.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Black,Cabriolet,4966,Zuzwil,292 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,5,2006,Benzin,306,grau,8000,"\"Ab MFK\"",2,Automat sequentiell
814.0,Lamborghini,HURACAN,Huracan LP610-4 Coupé,Huracan LP610-4 Coupé,LAMBORGHINI Huracan LP610-4 Coupé,Black,Coupé,5204,Zuzwil,280 g/km,Occasion,G,12.0 l/100km,2,Allrad,1,2016,Benzin,610,schwarz,2100,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
815.0,MERCEDES-BENZ,C 63 AMG,C 63 AMG BLACK SERIES,BLACK SERIES,MERCEDES-BENZ C 63 AMG BLACK SERIES,Black,Coupé,6208,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,2012,Benzin,517,schwarz,500,"\"Ab MFK\"",2,Automatik-Getriebe
816.0,BMW,740,740iL,740iL,BMW 740iL,Black,Limousine,4398,Zuzwil,317 g/km,Occasion,null,13.3 l/100km,4,Hinterradantrieb,5,1999,Benzin,286,schwarz,18300,"\"Ab MFK\"",5,Automat
817.0,Porsche,911,911 GT3 CUP,GT3 CUP,PORSCHE 911 GT3 CUP,Black,Coupé,3600,Zuzwil,null,Occasion,null,null,2,null,5,2000,Benzin,370,null,7000,"\"Ab MFK\", \"Tuning\"",0,Schaltgetriebe
818.0,Ferrari,612,612,612,FERRARI 612,Black,Coupé,5748,Zuzwil,475 g/km,Occasion,G,20.7 l/100km,2,Hinterradantrieb,7,2004,Benzin,540,schwarz,113800,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
819.0,BMW,328,328i A Cabrio,328i A Cabrio,BMW 328i A Cabrio,Black,Cabriolet,2792,Zuzwil,null,Occasion,null,10.4 l/100km,2,Hinterradantrieb,8,1995,Benzin,193,beige,49900,"\"Ab MFK\"",4,Automat
82.0,Toyota,CELICA,CELICA 2000GT,2000GT,TOYOTA CELICA 2000GT,Blue,Coupé,1988,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,11,1976,Benzin,120,mehrfarbig,38700,"\"Ab MFK\"",4,Schaltgetriebe manuell
820.0,Porsche,911,911 Carrera 4,911 Carrera 4,PORSCHE 911 Carrera 4,Black,Coupé,3598,Zuzwil,null,Occasion,null,null,2,Allrad,2,1995,Benzin,272,blau,134100,"\"Ab MFK\"",4,Schaltgetriebe manuell
821.0,Lancia,DELTA,Delta HF Integrale Evo 4V,Delta HF Integrale Evo 4V,LANCIA Delta HF Integrale Evo 4V,Black,Limousine,1994,Zuzwil,null,Occasion,null,null,5,Allrad,12,1993,Benzin,212,grau,131000,"\"Ab MFK\"",5,Schaltgetriebe manuell
822.0,Toyota,LAND CRUISER,LAND CRUISER BJ 40 LT,BJ 40 LT,TOYOTA LAND CRUISER BJ 40 LT,Black,SUV / Geländewagen,2977,Zuzwil,null,Occasion,null,null,3,Allrad,7,1979,Diesel,0,mehrfarbig,240500,null,6,Schaltgetriebe
823.0,Maserati,COUPÉ GT,Coupé GT,Coupé GT,MASERATI Coupé GT,Black,Coupé,4244,Zuzwil,400 g/km,Occasion,G,17.5 l/100km,2,Hinterradantrieb,9,2006,Benzin,390,mehrfarbig,38900,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automatisiertes Schaltgetriebe
824.0,HARLEY-DAVIDSON,"",HPU Hurricane TC,HPU Hurricane TC,HARLEY-DAVIDSON HPU Hurricane TC,Black,"",1449,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,4,2006,Benzin,0,null,100,null,0,Schaltgetriebe
825.0,Land Rover,RANGE ROVER,Range Rover 4.6 HSE,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,Black,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,11,1994,Benzin,226,grau,87000,"\"Ab MFK\"",5,Automat
826.0,MERCEDES-BENZ,CL 65 AMG,CL 65 AMG,CL 65 AMG,MERCEDES-BENZ CL 65 AMG,Black,Coupé,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,2,Hinterradantrieb,5,2008,Benzin,612,beige,43000,"\"Ab MFK\"",4,Automat sequentiell
827.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Black,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,3,2004,Benzin,500,anthrazit,96400,"\"Ab MFK\"",2,Automat
828.0,BMW,"",323 i E21,323 i E21,BMW 323 i E21,Black,Coupé,2315,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1979,Benzin,143,blau,157400,null,5,Schaltgetriebe
829.0,Maserati,GRANTURISMO,GranTurismo,GranTurismo,MASERATI GranTurismo,Black,Coupé,4244,Zuzwil,330 g/km,Occasion,G,14.3 l/100km,2,Hinterradantrieb,12,2009,Benzin,405,braun,8700,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automat sequentiell
83.0,MERCEDES-BENZ,CL 500,CL 500,CL 500,MERCEDES-BENZ CL 500,Blue,Coupé,5461,Zuzwil,288 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,9,2006,Benzin,388,schwarz,15100,"\"Ab MFK\"",4,Automat sequentiell
830.0,Smart,FORTWO,Fortwo passion,Fortwo passion,SMART Fortwo passion,Black,Cabriolet,698,Zuzwil,127 g/km,Occasion,F,5.3 l/100km,3,Hinterradantrieb,7,2003,Benzin,61,schwarz,165000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
831.0,Audi,S6,S6 Avant quattro,S6 Avant quattro,AUDI S6 Avant quattro,Black,Kombi,4172,Zuzwil,350 g/km,Occasion,null,14.6 l/100km,5,Allrad,10,2000,Benzin,340,schwarz,211000,"\"Ab MFK\"",5,Automat
832.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Black,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,10,2000,Benzin,420,schwarz,80000,"\"Ab MFK\"",4,Automatik-Getriebe
833.0,MERCEDES-BENZ,R 500,R 500 4Matic,R 500 4Matic,MERCEDES-BENZ R 500 4Matic,Black,Kombi,4966,Zuzwil,331 g/km,Neu,G,13.9 l/100km,5,Allrad,1,2006,Benzin,306,schwarz,500,"\"Ab MFK\"",6,Automat sequentiell
834.0,ROLLS-ROYCE,CORNICHE,CORNICHE Convertible,Convertible,ROLLS-ROYCE CORNICHE Convertible,Black,Cabriolet,0,Basel,null,Oldtimer,null,null,0,Hinterradantrieb,1,1982,Benzin,0,anthrazit,70000,null,4,Automatik-Getriebe
835.0,Porsche,911,911 Carrera 4,911 Carrera 4,PORSCHE 911 Carrera 4,Silver,Coupé,3387,Zuzwil,295 g/km,Occasion,null,12.0 l/100km,2,Allrad,4,1999,Benzin,300,null,35100,"\"Ab MFK\"",4,Schaltgetriebe manuell
836.0,Lancia,DELTA,Delta HF Integrale Evo 4V,Delta HF Integrale Evo 4V,LANCIA Delta HF Integrale Evo 4V,Silver,Limousine,1994,Zuzwil,null,Occasion,null,null,5,Allrad,1,1994,Benzin,212,beige,130300,"\"Ab MFK\"",5,Schaltgetriebe manuell
837.0,Alfa Romeo,GT,GT 1300 Junior,1300 Junior,ALFA ROMEO GT 1300 Junior,Silver,Limousine,1290,Zuzwil,null,Occasion,null,null,2,null,6,1972,Benzin,0,schwarz,79380,null,5,Schaltgetriebe manuell
838.0,Ferrari,599,599 GTB HGTE,599 GTB HGTE,FERRARI 599 GTB HGTE,Silver,Coupé,5999,Zuzwil,415 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,4,2010,Benzin,620,schwarz,28900,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
839.0,Ferrari,365,365 Daytona Plexiglas,Daytona Plexiglas,FERRARI 365 Daytona Plexiglas,Silver,Coupé,4390,Sursee,null,Oldtimer,null,null,2,null,9,1970,Benzin,352,schwarz,8000,null,2,null
84.0,Ferrari,F355,F355 Berlinetta,F355 Berlinetta,FERRARI F355 Berlinetta,Blue,Coupé,3496,Zuzwil,null,Occasion,null,20.8 l/100km,2,Hinterradantrieb,5,1995,Benzin,380,schwarz,78000,"\"Ab MFK\"",2,Schaltgetriebe manuell
840.0,Renault,ALPINE,Alpine A310 V6 VFA-2700 VAA,Alpine A310 V6 VFA-2700 VAA,RENAULT Alpine A310 V6 VFA-2700 VAA,Silver,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1984,Benzin,150,schwarz,78000,"\"Ab MFK\"",4,Schaltgetriebe manuell
841.0,MERCEDES-BENZ,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,Silver,Limousine,5439,Zuzwil,310 g/km,Occasion,G,12.9 l/100km,4,Hinterradantrieb,2,2004,Benzin,476,schwarz,147400,"\"Ab MFK\"",5,Automat
842.0,MERCEDES-BENZ,C 280,C 280 Elégance,C 280 Elégance,MERCEDES-BENZ C 280 Elégance,Silver,Kombi,2799,Zuzwil,245 g/km,Occasion,G,10.2 l/100km,5,Hinterradantrieb,6,1997,Benzin,197,schwarz,62500,"\"Ab MFK\"",5,Automat
843.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Silver,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,2,2003,Benzin,450,schwarz,144200,"\"Ab MFK\"",5,Automat sequentiell
844.0,Audi,S8,S8 4.2 quattro,S8 4.2 quattro,AUDI S8 4.2 quattro,Silver,Limousine,4172,Zuzwil,343 g/km,Occasion,null,14.3 l/100km,4,Allrad,1,1998,Benzin,340,schwarz,57000,"\"Ab MFK\"",5,Automatik-Getriebe
845.0,VW,TOUAREG,Touareg 5.0 TDI V10,Touareg 5.0 TDI V10,VW Touareg 5.0 TDI V10,Silver,SUV / Geländewagen,4921,Zuzwil,332 g/km,Occasion,G,12.3 l/100km,5,Allrad,11,2003,Diesel,313,schwarz,117800,"\"Ab MFK\"",5,Automat
846.0,Nissan,200 SX,200 SX 1.8 16V Turbo,200 SX 1.8 16V Turbo,NISSAN 200 SX 1.8 16V Turbo,Silver,Coupé,1808,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,6,1990,Benzin,169,mehrfarbig,162900,"\"Ab MFK\"",4,Schaltgetriebe manuell
847.0,Ferrari,599,599 GTB,599 GTB,FERRARI 599 GTB,Silver,Coupé,5999,Zuzwil,415 g/km,Vorführmodell,G,17.9 l/100km,2,Hinterradantrieb,4,2008,Benzin,620,grau,26000,null,2,Automatisiertes Schaltgetriebe
848.0,Porsche,911,911 Turbo II,911 Turbo II,PORSCHE 911 Turbo II,Silver,Coupé,3297,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1991,Benzin,320,rot,101300,"\"Ab MFK\"",4,Schaltgetriebe manuell
849.0,MERCEDES-BENZ,SL 65 AMG,SL 65 AMG BLACK SERIES,BLACK SERIES,MERCEDES-BENZ SL 65 AMG BLACK SERIES,Silver,Coupé,5980,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,2009,Benzin,670,schwarz,34000,"\"Ab MFK\"",2,Automatik-Getriebe
85.0,BMW,M3,M3,M3,BMW M3,Blue,Cabriolet,3246,Zuzwil,328 g/km,Occasion,G,13.6 l/100km,2,Hinterradantrieb,5,2002,Benzin,343,grau,49600,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
850.0,Audi,RS4,RS4 4.2 V8 quattro,RS4 4.2 V8 quattro,AUDI RS4 4.2 V8 quattro,Silver,Limousine,4163,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,4,Allrad,0,2011,Benzin,420,schwarz,1350,"\"Ab MFK\"",5,Schaltgetriebe manuell
851.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,Silver,Coupé,5786,Zuzwil,321 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,2,2000,Benzin,367,schwarz,75400,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automat
852.0,Porsche,911,911 GT3,911 GT3,PORSCHE 911 GT3,Silver,Coupé,3600,Zuzwil,null,Occasion,null,12.9 l/100km,2,Hinterradantrieb,10,1999,Benzin,360,null,47900,"\"Ab MFK\"",4,Schaltgetriebe manuell
853.0,VW,TOUAREG,Touareg 5.0 TDI V10,Touareg 5.0 TDI V10,VW Touareg 5.0 TDI V10,Silver,SUV / Geländewagen,4921,Zuzwil,346 g/km,Occasion,G,12.8 l/100km,5,Allrad,9,2006,Diesel,313,null,104500,"\"Ab MFK\"",5,Automat
854.0,Aston Martin,DB9,DB9,DB9,ASTON MARTIN DB9,Silver,Coupé,5935,Zuzwil,394 g/km,Occasion,G,16.5 l/100km,2,Hinterradantrieb,1,2005,Benzin,457,schwarz,40800,"\"Ab MFK\"",4,Automat sequentiell
855.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Silver,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,320,braun,111500,"\"Ab MFK\"",5,Automat
856.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,Silver,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,7,2003,Benzin,500,beige,22400,"\"Ab MFK\"",4,Automat
857.0,Ford (usa),MUSTANG,Mustang,null,FORD (USA) Mustang,Silver,Cabriolet,7200,Sursee,null,Occasion,null,null,3,Hinterradantrieb,3,1968,Benzin,360,schwarz,1000,null,4,Automat
858.0,Chevrolet,CORVETTE,Corvette ZR1,Corvette ZR1,CHEVROLET Corvette ZR1,Silver,Coupé,6162,Zuzwil,355 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,7,2009,Benzin,647,schwarz,4000,"\"Ab MFK\"",2,Schaltgetriebe manuell
859.0,Ferrari,F360,F360 Spider,F360 Spider,FERRARI F360 Spider,Silver,Cabriolet,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,2,2003,Benzin,400,beige,55800,"\"Ab MFK\"",2,Automatik-Getriebe
86.0,Daihatsu,CHARADE,Charade 1.0 Turbo,Charade 1.0 Turbo,DAIHATSU Charade 1.0 Turbo,Blue,Kleinwagen,993,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,9,1985,Benzin,68,mehrfarbig,61800,"\"Ab MFK\"",4,Schaltgetriebe manuell
860.0,BMW,545,545i,545i,BMW 545i,Silver,Limousine,4398,Zuzwil,264 g/km,Occasion,null,10.9 l/100km,4,Hinterradantrieb,9,2003,Benzin,333,beige,33600,"\"Ab MFK\"",5,Automatik-Getriebe
861.0,MERCEDES-BENZ,C 240,C 240 Elégance,C 240 Elégance,MERCEDES-BENZ C 240 Elégance,Silver,Limousine,2597,Zuzwil,257 g/km,Occasion,null,10.7 l/100km,4,Hinterradantrieb,7,2000,Benzin,170,grau,162900,"\"Ab MFK\"",5,Automatik-Getriebe
862.0,Maserati,GRANSPORT,Coupé GranSport,Coupé GranSport,MASERATI Coupé GranSport,Silver,Coupé,4244,Zuzwil,400 g/km,Occasion,G,17.5 l/100km,2,Hinterradantrieb,1,2005,Benzin,400,schwarz,38400,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automatisiertes Schaltgetriebe
863.0,MERCEDES-BENZ,SL 65 AMG,SL 65 AMG,SL 65 AMG,MERCEDES-BENZ SL 65 AMG,Silver,Cabriolet,5981,Zuzwil,362 g/km,Occasion,G,14.0 l/100km,2,Hinterradantrieb,7,2008,Benzin,612,rot,24000,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automat sequentiell
864.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Silver,Coupé,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,2,2001,Benzin,420,grau,82100,"\"Ab MFK\"",4,Automatik-Getriebe
865.0,Nsu,"",TT,TT,NSU TT,Silver,Limousine,1177,Zuzwil,null,Occasion,null,null,2,null,4,1972,Benzin,65,schwarz,82804,"\"Ab MFK\"",5,Schaltgetriebe
866.0,Mclaren,12C,MP4-12C Coupé 3.8 V8,MP4-12C Coupé 3.8 V8,McLAREN MP4-12C Coupé 3.8 V8,Silver,Coupé,3798,Zuzwil,279 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,3,2012,Benzin,626,schwarz,1200,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
867.0,BMW,735,735i,735i,BMW 735i,Silver,Limousine,3498,Zuzwil,291 g/km,Occasion,null,12.1 l/100km,4,Hinterradantrieb,8,1999,Benzin,238,schwarz,33900,"\"Ab MFK\"",5,Automat sequentiell
868.0,MERCEDES-BENZ,E 250,E 250 CGI BlueEff Avgarde,E 250 CGI BlueEff Avgarde,MERCEDES-BENZ E 250 CGI BlueEff Avgarde,Silver,Limousine,1796,Zuzwil,187 g/km,Occasion,G,8.0 l/100km,4,Hinterradantrieb,6,2010,Benzin,204,schwarz,29800,"\"Ab MFK\"",5,Automat sequentiell
869.0,Renault,ALPINE,Alpine A310 V6,Alpine A310 V6,RENAULT Alpine A310 V6,Silver,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,1982,Benzin,150,null,31000,"\"Ab MFK\"",4,Schaltgetriebe manuell
87.0,Citroen,C5,C5 3.0 V6 Exclusive,C5 3.0 V6 Exclusive,CITROEN C5 3.0 V6 Exclusive,Blue,Limousine,2946,Zuzwil,226 g/km,Occasion,G,9.6 l/100km,5,Vorderradantrieb,6,2001,Benzin,208,schwarz,83800,"\"Ab MFK\"",5,Schaltgetriebe manuell
870.0,Toyota,COROLLA,Corolla 2.0 D4D L.Terra,Corolla 2.0 D4D L.Terra,TOYOTA Corolla 2.0 D4D L.Terra,Silver,Kombi,1995,Zuzwil,152 g/km,Occasion,D,5.7 l/100km,5,Vorderradantrieb,6,2004,Diesel,116,grau,144000,"\"Ab MFK\"",5,Schaltgetriebe manuell
871.0,Bentley,ARNAGE,Arnage Green Label,Arnage Green Label,BENTLEY Arnage Green Label,Silver,Limousine,4398,Zuzwil,390 g/km,Occasion,G,19.9 l/100km,4,Hinterradantrieb,4,2000,Benzin,354,beige,42300,"\"Ab MFK\"",5,Automat
872.0,BMW,M6,M6,M6,BMW M6,Silver,Coupé,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,2,Hinterradantrieb,7,2005,Benzin,507,schwarz,8500,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
873.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Silver,Coupé,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,12,2000,Benzin,420,schwarz,60500,null,4,Automatik-Getriebe
874.0,Ferrari,575M,575M,575M,FERRARI 575M,Silver,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,3,2005,Benzin,517,grau,22500,"\"Ab MFK\"",2,Automatik-Getriebe
875.0,BMW,X1,X1 xDrive 25d Sport Line,X1 xDrive 25d Sport Line,BMW X1 xDrive 25d Sport Line,Silver,SUV / Geländewagen,1995,Zuzwil,145 g/km,Occasion,C,5.5 l/100km,5,Allrad,9,2012,Diesel,218,rot,39200,"\"Ab MFK\"",5,Automat sequentiell
876.0,MERCEDES-BENZ,S 65 AMG,S 65 L AMG 650PS,S 65 L AMG 650PS,MERCEDES-BENZ S 65 L AMG 650PS,Silver,Limousine,5981,Zuzwil,357 g/km,Occasion,G,14.9 l/100km,4,Hinterradantrieb,8,2004,Benzin,612,beige,61000,"\"Ab MFK\"",5,Automat
877.0,Ferrari,456,456M GT,456M GT,FERRARI 456M GT,Silver,Coupé,5474,Zuzwil,495 g/km,Occasion,G,22.0 l/100km,2,Hinterradantrieb,3,2000,Benzin,442,beige,35000,"\"Ab MFK\"",4,Schaltgetriebe manuell
878.0,MERCEDES-BENZ,S 500,S 500,S 500,MERCEDES-BENZ S 500,Silver,Limousine,5461,Zuzwil,286 g/km,Occasion,G,12.2 l/100km,4,Hinterradantrieb,2,2009,Benzin,388,beige,52000,"\"Ab MFK\"",5,Automat sequentiell
879.0,VW,GOLF,Golf R32 4Motion,Golf R32 4Motion,VW Golf R32 4Motion,Silver,Limousine,3189,Zuzwil,235 g/km,Occasion,G,9.8 l/100km,5,Allrad,2,2007,Benzin,250,schwarz,105800,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
88.0,Ford,CAPRI,CAPRI RS 2600,RS 2600,FORD CAPRI RS 2600,Blue,Coupé,2632,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,5,1971,Benzin,150,schwarz,64600,null,4,Schaltgetriebe
880.0,Renault,SPORT SPIDER,SPORT SPIDER Windschutzscheibe,Windschutzscheibe,RENAULT SPORT SPIDER Windschutzscheibe,Silver,Cabriolet,0,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,9,2000,null,0,grau,8000,"\"Ab MFK\"",2,Schaltgetriebe
881.0,Renault,R5,R5 Alpine,Alpine,RENAULT R5 Alpine,Silver,Kleinwagen,1397,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,7,1981,Benzin,93,mehrfarbig,147800,null,5,Schaltgetriebe
882.0,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,Silver,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,6,2008,Benzin,612,schwarz,56200,"\"Ab MFK\"",5,Automat sequentiell
883.0,Renault,SPORT SPIDER,Spider 2.0 16V TURBO,Spider 2.0 16V TURBO,RENAULT Spider 2.0 16V TURBO,Silver,Cabriolet,1998,Zuzwil,null,Occasion,null,8.7 l/100km,2,Hinterradantrieb,6,1997,Benzin,200,schwarz,23500,null,2,Schaltgetriebe manuell
884.0,BMW,M6,M6,M6,BMW M6,Silver,Coupé,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,2,Hinterradantrieb,11,2006,Benzin,507,schwarz,34500,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
885.0,MERCEDES-BENZ,CL 500,CL 500 Prime Edition,CL 500 Prime Edition,MERCEDES-BENZ CL 500 Prime Edition,Silver,Coupé,5461,Zuzwil,288 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,10,2006,Benzin,388,schwarz,72200,"\"Ab MFK\"",4,Automat sequentiell
886.0,Land Rover,RANGE ROVER,Range Rover 5.0 V8 SC,Range Rover 5.0 V8 SC,LAND ROVER Range Rover 5.0 V8 SC,Silver,SUV / Geländewagen,4999,Zuzwil,348 g/km,Occasion,G,14.9 l/100km,5,Allrad,10,2010,Benzin,510,schwarz,9000,"\"Ab MFK\"",5,Automat
887.0,BMW,M5,M5,M5,BMW M5,Silver,Limousine,4941,Zuzwil,336 g/km,Occasion,G,13.9 l/100km,4,Hinterradantrieb,1,1999,Benzin,400,null,68500,null,5,Schaltgetriebe manuell
888.0,MG,"",M Roadster,M Roadster,MG M Roadster,Silver,Coupé,740,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,6,1930,Benzin,0,schwarz,86000,"\"Ab MFK\"",2,Schaltgetriebe
889.0,MERCEDES-BENZ,S 600,S 600 L,S 600 L,MERCEDES-BENZ S 600 L,Silver,Limousine,5513,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,1,2003,Benzin,500,beige,48100,"\"Ab MFK\"",5,Automat
89.0,Jaguar,S-TYPE,S-Type 4.0 V8,S-Type 4.0 V8,JAGUAR S-Type 4.0 V8,Blue,Limousine,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,5,1999,Benzin,276,beige,69200,"\"Ab MFK\"",5,Automat
890.0,Fiat,SPIDER,124 Spider CSA Abarth,CSA Abarth,FIAT 124 Spider CSA Abarth,Silver,Cabriolet,1755,Zuzwil,null,Occasion,null,null,2,null,7,1974,null,128,schwarz,120000,null,2,Schaltgetriebe
891.0,Ferrari,F360,F360 Spider,F360 Spider,FERRARI F360 Spider,Silver,Cabriolet,3586,Zuzwil,440 g/km,Occasion,G,19.3 l/100km,2,Hinterradantrieb,5,2001,Benzin,400,schwarz,41000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
892.0,BMW-ALPINA,5 SERIES,5 SERIES B7 (E28),B7 (E28),BMW-ALPINA 5 SERIES B7 (E28),Silver,Limousine,3430,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1985,Benzin,300,anthrazit,157000,null,5,Schaltgetriebe
893.0,ROLLS-ROYCE,CORNICHE,Corniche,Corniche,ROLLS-ROYCE Corniche,Silver,Cabriolet,6761,Zuzwil,456 g/km,Occasion,G,19.0 l/100km,2,Hinterradantrieb,7,2001,Benzin,329,beige,38000,"\"Ab MFK\"",4,Automat
894.0,Nissan,Skyline,Skyline R34 GTR,R34 GTR,NISSAN Skyline R34 GTR,Silver,Coupé,2568,Zuzwil,null,Occasion,null,null,2,Allrad,1,2007,Benzin,400,grau,2300,"\"Tuning\"",4,Schaltgetriebe
